Company @ Role @ Location @ Application @ Age
↳ @ Intern - Software Engineering @ West Palm Beach, FL @ 🔒 @ 4mo
Hexagon AB @ Geomatics Engineering Intern - Sensor Fusion @ Calgary, AB, Canada @ 🔒 @ 4mo
L3Harris Technologies @ Laser Tech Intern @ Orlando, FL @ 🔒 @ 4mo
Quantinuum @ Software Engineering Intern - Lab @ Broomfield, CO @ 🔒 @ 4mo
Integration Innovation (i3) @ Software Engineer Intern @ Huntsville, AL @ 🔒 @ 4mo
Diversified Automation @ Hardware Engineering Co-op @ Louisville, KY @ 🔒 @ 4mo
Baxter International @ R & D Vision Screening and Diagnostics Co-op @ Auburn, NY @ 🔒 @ 4mo
Qualcomm @ FY26 Intern – Embedded Software Engineering Intern - Interim Engineering Intern - Systems @ Markham, ON, Canada @ 🔒 @ 4mo
Robert Bosch Venture Capital @ Powertrain Controls Software Engineering Intern @ Southfield, MI @ 🔒 @ 4mo
Emerson Electric @ Product Engineering Co-Op @ Iowa @ 🔒 @ 4mo
Diversified Automation @ Software Engineering Co-op @ Louisville, KY @ 🔒 @ 4mo
MKS Instruments @ Optical Product Engineer Undergraduate Intern @ Irvine, CA @ 🔒 @ 4mo
Tenstorrent @ AI SoC Design Verification PEY/Co-Op @ Toronto, ON, Canada @ 🔒 @ 4mo
RTX @ Software Engineering Co-Op @ Jamestown, ND @ 🔒 @ 4mo
Shure @ Unified Communications Technology Intern @ Morton Grove, IL @ 🔒 @ 4mo
CACI @ Software Engineering Intern @ Downers Grove, IL @ 🔒 @ 4mo
Boston Scientific @ R&D Software Design Intern - Interns/Graduates - Development @ Roseville, MN @ 🔒 @ 4mo
GE Healthcare @ ARC Software Engineering Co-op @ Madison, WI @ 🔒 @ 4mo
MKS Instruments @ Embedded Software Engineer Co-op @ Andover, MA @ 🔒 @ 4mo
Boston Scientific @ Peripheral Interventions R&D Intern - Interns/Graduates - Development @ Maple Grove, MN @ 🔒 @ 4mo
Daktronics @ Firmware/Hardware Design Co-op Intern @ Brookings, SD @ 🔒 @ 4mo
Lennox International @ Power Electronics Firmware Intern @ Farmers Branch, TX @ 🔒 @ 4mo
↳ @ Embedded Software Intern @ Farmers Branch, TX @ 🔒 @ 4mo
Zebra Technologies @ 2026 Summer Internship - Firmware Engineer - Corporate and Business Services - CEO @ Lake Grove, NY @ 🔒 @ 4mo
Boston Scientific @ R&D Software Engineer Intern - Interns/Graduates - Development @ Roseville, MN @ 🔒 @ 4mo
Qualcomm @ FY26 Intern – PAL/MCP Firmware Development Internship - Canada - Or months - Interim Engineering Intern - SW - 56608 Custom CPU_SW_Canada @ Markham, ON, Canada @ 🔒 @ 4mo
↳ @ FY26 Intern – Software Validation Engineering Internship - Interim Engineering Intern - SW @ Markham, ON, Canada @ 🔒 @ 4mo
↳ @ FY26 Intern – Display Systems Engineering Internship - Interim Engineering Intern - SW @ Markham, ON, Canada @ 🔒 @ 4mo
Cisco @ ASIC Design Verification II – Co-Op @ Acton, MA @ 🔒 @ 4mo
Varian @ Software Engineering Co-op @ Hoffman Estates, IL @ 🔒 @ 4mo
Qorvo @ Packaging Engineering Intern @ Greensboro, NC @ 🔒 @ 4mo
↳ @ DPS Packaging Engineering Intern @ Apopka, FL @ 🔒 @ 4mo
Beyond New Horizons @ Engineering & Computer Science Summer 2026 Internships @ Tullahoma, TN @ 🔒 @ 4mo
Hexagon AB @ Agriculture Engineering Intern - Agriculture Engineering @ Calgary, AB, Canada @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineer Intern Level C @ Plano, TX @ 🔒 @ 4mo
↳ @ Software Engineer Intern Level C @ Plano, TX @ 🔒 @ 4mo
↳ @ Software Engineer Intern Level C @ Richardson, TX @ 🔒 @ 4mo
Oshkosh @ Robotic Programming/Welding Intern @ Chambersburg, PA @ 🔒 @ 4mo
Marvell @ Application Engineering Intern @ Westlake Village, CA @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
General Dynamics Mission Systems @ Cybersecurity Systems Engineer Intern @ Scottsdale, AZ @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
Steel Dynamics @ Computer Engineering Internship @ Fort Wayne, IN @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
Emerson Electric @ Software Engineering Co-op @ "Shakopee, MN
Eden Prairie, MN" @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineer Intern @ Lynchburg, VA @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineer Intern @ Lynchburg, VA @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
Thorlabs @ Summer 2026 Internship @ Branchville, NJ @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
Keysight Technologies @ Digital / DSP ASIC Designer Intern @ Colorado Springs, CO @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
Keysight Technologies @ R&D Software Engineering Intern @ Colorado Springs, CO @ 🔒 @ 4mo
American Equity @ IT Intern – Digital Platforms @ West Des Moines, IA @ 🔒 @ 4mo
Keysight Technologies @ R&D Software Internship @ Colorado Springs, CO @ 🔒 @ 4mo
Wind River @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Engineering Intern @ Kanata, Ottawa, ON, Canada @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineer Intern @ Lynchburg, VA @ 🔒 @ 4mo
↳ @ Software Engineer Intern @ Lynchburg, VA @ 🔒 @ 4mo
↳ @ Software Engineer Intern @ Lynchburg, VA @ 🔒 @ 4mo
Marvell @ Hardware Design Engineer Intern @ Santa Clara, CA @ 🔒 @ 4mo
Oshkosh @ CRM Digital Technology Intern - Salesforce @ Hagerstown, MD @ 🔒 @ 4mo
Western & Southern Financial Group @ Hardware Service Desk Intern @ Cincinnati, OH @ 🔒 @ 4mo
MKS Instruments @ Software Engineering Undergraduate Co-op @ Rochester, NY @ 🔒 @ 4mo
↳ @ Software Engineering Undergraduate Co-op @ Rochester, NY @ 🔒 @ 4mo
↳ @ Software / Firmware Engineering Undergraduate Co-op Intern @ Rochester, NY @ 🔒 @ 4mo
Panasonic Avionics @ Intern – Digital Connectivity @ Hazelwood, MO @ 🔒 @ 4mo
Shure @ Automated Test Engineering Intern - Hardware @ Morton Grove, IL @ 🔒 @ 4mo
↳ @ Embedded Software Development Intern @ Morton Grove, IL @ 🔒 @ 4mo
↳ @ FPGA Design Intern @ Morton Grove, IL @ 🔒 @ 4mo
Oshkosh @ Engineering Intern @ Hagerstown, MD @ 🔒 @ 4mo
Emerson Electric @ Software Engineering Intern @ "Shakopee, MN
Eden Prairie, MN" @ 🔒 @ 4mo
Marvell @ Hardware Design Engineer Intern 🎓 @ Irvine, CA @ 🔒 @ 4mo
Emerson Electric @ Firmware Engineering Intern @ "Shakopee, MN
Eden Prairie, MN" @ 🔒 @ 4mo
Viavi Solutions @ Hardware/Electrical/Optical Engineering Intern @ Indianapolis, IN @ 🔒 @ 4mo
Emerson Electric @ Hardware Design Intern @ Austin, TX @ 🔒 @ 4mo
RTX @ Software Engineering Intern @ East Windsor, CT @ 🔒 @ 4mo
Rockwell Automation @ Co-op – Embedded Software Engineer @ Mayfield Heights, OH @ 🔒 @ 4mo
Marvell @ Application Engineer Intern 🎓 @ Santa Clara, CA @ 🔒 @ 4mo
↳ @ Application Engineering Intern @ Santa Clara, CA @ 🔒 @ 4mo
Robert Bosch Venture Capital @ Product Engineering – Internship @ Edinburgh, UK @ 🔒 @ 4mo
Marvell @ Physical Design Engineer Intern 🎓 @ Morrisville, NC @ 🔒 @ 4mo
Brunswick @ Software Engineer Intern @ Oshkosh, WI @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineering Intern C @ Philadelphia, PA @ 🔒 @ 4mo
↳ @ Software Engineer Intern @ Nashville, TN @ 🔒 @ 4mo
RTX @ Software Engineering intern @ Lenexa, KS @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
Emerson Electric @ Firmware Test Co-Op @ Iowa @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineer Intern @ Nashville, TN @ 🔒 @ 4mo
↳ @ Software Engineer Intern @ Palm Bay, FL @ 🔒 @ 4mo
NextEra Energy @ IT Power Delivery Analyst – College Intern @ Jupiter, FL @ 🔒 @ 4mo
Dell Technologies @ Dell ISG Hardware Engineering Graduate Intern 🎓 @ "Round Rock, TX
Westborough, MA" @ 🔒 @ 4mo
↳ @ Dell CSG Hardware Engineering Intern @ Austin, TX @ 🔒 @ 4mo
The Toro Company @ Mechatronics Engineering Intern - The Toro Company @ Bloomington, MN @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Bloomington, MN @ 🔒 @ 4mo
Leidos @ Electrical Hardware Design Engineering Intern @ Huntsville, AL @ 🔒 @ 4mo
The Toro Company @ R&D IoT Engineering Intern @ Bloomington, MN @ 🔒 @ 4mo
↳ @ Hardware and Software Engineering Internship - Ditch Witch @ Stillwater, OK @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineering Intern @ Huntsville, AL @ 🔒 @ 4mo
BorgWarner @ Engineering Intern-1 @ Auburn Hills, MI @ 🔒 @ 4mo
CesiumAstro @ Embedded Software Engineering Internship @ Austin, TX @ 🔒 @ 4mo
Allegion @ Firmware Engineer (Advanced Development) @ Indianapolis, IN @ 🔒 @ 4mo
↳ @ Firmware Engineer - Product Lifecycle Engineering @ Golden, CO @ 🔒 @ 4mo
NXP Semiconductors @ Internships in Design - Verification - And Validation Engineering Roles - Summer 2026 @ "Austin, TX
Chandler, AZ" @ 🔒 @ 4mo
↳ @ Internships in Product/Test Engineering @ "Austin, TX
Chandler, AZ" @ 🔒 @ 4mo
Emerson Electric @ Product Engineering Co-Op @ Iowa @ 🔒 @ 4mo
Motorola @ Audio Software Engineering Intern @ Plantation, FL @ 🔒 @ 4mo
HP IQ @ Software Engineering Intern - Firmware @ SF @ 🔒 @ 4mo
Vermeer @ Embedded Software Intern @ Newton, IA @ 🔒 @ 4mo
Viavi Solutions @ Hardware Engineering Co-Op @ Germantown, MD @ 🔒 @ 4mo
HP IQ @ Software Engineering Intern - Systems @ SF @ 🔒 @ 4mo
Marvell @ Physical Design Engineer Intern - Master's Degree 🎓 @ Westborough, MA @ 🔒 @ 4mo
RF-SMART @ Hardware Support Internship @ Jacksonville, FL @ 🔒 @ 4mo
Nokia @ Space and Defense Software Development Coop @ Naperville, IL @ 🔒 @ 4mo
Mach Industries @ Summer Intern 2026 - Software @ Huntington Beach, CA @ 🔒 @ 4mo
Howmet Aerospace @ Product Engineering Intern @ Hampton, VA @ 🔒 @ 4mo
↳ @ Product Engineering Co-Op @ Valparaiso, IN @ 🔒 @ 4mo
Marvell @ Model Correlation & SI Intern 🎓 @ Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Package Engineering Intern - PhD 🎓 @ Santa Clara, CA @ 🔒 @ 4mo
Oshkosh @ Electronics & Controls Intern @ Wixom, MI @ 🔒 @ 4mo
Brunswick @ Software Engineering Intern @ Tulsa, OK @ 🔒 @ 4mo
↳ @ Embedded Controls Engineering Intern @ Fond du Lac, WI @ 🔒 @ 4mo
MKS Instruments @ SW Engineering @ Rochester, NY @ 🔒 @ 4mo
Allegion @ Firmware Engineer 🛂 @ Indianapolis, IN @ 🔒 @ 4mo
AeroVironment @ Autonomy & Robotics Engineering Intern 🇺🇸 @ "13 locationsSimi Valley, CA
Lawrence, KS
Huntsville, AL
Minneapolis, MN
Arlington, VA
Albuquerque, NM
Stevensville, MD
Germantown, MD
Sunrise, FL
Fairborn, OH
Melbourne, FL
Petaluma, CA
San Diego, CA" @ 🔒 @ 4mo
Intelcom | Dragonfly @ Embedded Software Development Intern @ Montreal, QC, Canada @ 🔒 @ 4mo
Boom Supersonic @ Software Engineering Intern @ Centennial, CO @ 🔒 @ 4mo
Aptiv @ Software Engineering Intern @ Troy, MI @ 🔒 @ 4mo
Aptiv @ SW Intern @ Troy, MI @ 🔒 @ 4mo
Rocket Lab USA @ Software Intern @ Littleton, CO @ 🔒 @ 4mo
RTX @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
Rocket Lab USA @ RF Engineering Intern Summer 2026 @ Long Beach, CA @ 🔒 @ 4mo
↳ @ Flight Software Intern @ Long Beach, CA @ 🔒 @ 4mo
RTX @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
Johnson & Johnson @ J&J Surgery: Software Engineering Co-op - Summer 2026 @ Cincinnati, OH @ 🔒 @ 4mo
KBR @ Product Engineer – Intern @ Huntsville, AL @ 🔒 @ 4mo
United Launch Alliance @ Software Engineering Internship @ Denver, CO @ 🔒 @ 4mo
Zebra Technologies @ 2026 Summer Internship - ADC Software Engineer - Corporate and Business Services - CEO @ Lake Grove, NY @ 🔒 @ 4mo
Cummins @ Electronic Systems – Summer Internship Positions @ Columbus, IN @ 🔒 @ 4mo
Skyworks @ Timing Product Engineering Summer Intern 🎓 @ Austin, TX @ 🔒 @ 4mo
↳ @ DSP Firmware Engineering Summer Intern 🎓 @ Austin, TX @ 🔒 @ 4mo
Avery Dennison @ Test Engineering Intern @ Miamisburg, OH @ 🔒 @ 4mo
↳ @ Firmware Engineering Intern @ Miamisburg, OH @ 🔒 @ 4mo
Varda Space @ Mechanisms/ Payload Internship - Summer 2026 @ El Segundo, CA @ 🔒 @ 4mo
Varda Space Industries @ Terrestrial hardware Internship @ El Segundo, CA @ 🔒 @ 4mo
Terex @ Software Engineer Co-op @ "Bothell, WA
Redmond, WA" @ 🔒 @ 4mo
AeroVironment @ Embedded Software Engineering Intern @ "8 locationsGermantown, MD
Albuquerque, NM
Melbourne, FL
Petaluma, CA
Lawrence, KS
Huntsville, AL
Plantation, FL
Simi Valley, CA" @ 🔒 @ 4mo
Base Power @ Hardware Engineering Intern @ Austin, TX @ 🔒 @ 4mo
RTX @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Burnsville, MN @ 🔒 @ 4mo
↳ @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Burnsville, MN @ 🔒 @ 4mo
Western & Southern Financial Group @ Hardware Service Desk Intern @ Cincinnati, OH @ 🔒 @ 4mo
GlobalFoundries @ Gflabs Research & Development Intern - Neural Processing Unit and Hardware Accelerator Architectures - Summer 2026 🎓 @ Malta, NY @ 🔒 @ 4mo
RTX @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Intern @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
Micron Technology @ Intern-Technician - Equipment @ "Manassas, VA
Boise, ID" @ 🔒 @ 4mo
Altera Corporation @ AI Hardware Engineer – Intern @ Toronto, ON, Canada @ 🔒 @ 4mo
🔥 NVIDIA @ Mixed Signal Design and Digital Circuit Design Intern @ Santa Clara, CA @ 🔒 @ 4mo
↳ @ Hardware Verification Intern @ Santa Clara, CA @ 🔒 @ 4mo
↳ @ Hardware Engineering Intern @ Santa Clara, CA @ 🔒 @ 4mo
↳ @ Hardware ASIC Design Intern @ Santa Clara, CA @ 🔒 @ 4mo
🔥 SpaceX @ Summer 2026 Engineering Internship/Co-op @ Bastrop, TX Irvine, CA Cape Canaveral, FL Brownsville, TX Redmond, WA McGregor, TX West Athens, CA Sunnyvale, CA @ 🔒 @ 4mo
Hewlett Packard Enterprise @ Firmware Engineer Intern @ Fort Collins, CO @ 🔒 @ 4mo
Northrop Grumman @ 2026 Intern Software Engineer @ Dulles, VA @ 🔒 @ 4mo
Lunar Energy @ Embedded Software Engineer Intern @ Mountain View, CA @ 🔒 @ 4mo
Zebra Technologies @ 2026 Summer Internship - Firmware/Software Engineer - Corporate and Business Services - CEO @ Providence, RI @ 🔒 @ 4mo
Rolls Royce @ Control Engineering Intern - Electronics - Mechanical - Software - Systems & Systems - Cyber - Security @ Indianapolis, IN @ 🔒 @ 4mo
Qualcomm @ Qualcomm Government Technologies – Engineering Internship - Interim Engineering Intern - SW @ "Boulder, CO
San Diego, CA" @ 🔒 @ 4mo
↳ @ Hardware – Engineering Internship - CPU - Gpu - SoC - Digital Design - DV @ San Diego, CA @ 🔒 @ 4mo
↳ @ Embedded Engineering Internship - Interim Engineering Intern - SW @ San Diego, CA @ 🔒 @ 4mo
GE Vernova @ GE Vernova Grid Solutions – Hardware Engineering Intern - Critical Infrastructure Communications @ Rochester, NY @ 🔒 @ 4mo
↳ @ GE Vernova Grid Solutions – Hardware Engineering Intern - Critical Infrastructure Communications @ Rochester, NY @ 🔒 @ 4mo
Motorola @ Internship - Embedded Software Engineer @ Hoffman Estates, IL @ 🔒 @ 4mo
Oshkosh @ Engineer Intern - Software @ Rochester, MN @ 🔒 @ 4mo
↳ @ Engineer Intern - Software @ Appleton, WI @ 🔒 @ 4mo
↳ @ Engineer Intern - Software @ "Appleton, WI
Oshkosh, WI" @ 🔒 @ 4mo
RTX @ Software Engineering Co-op @ Cedar Rapids, IA @ 🔒 @ 4mo
↳ @ Software Engineering Co-Op @ Cedar Rapids, IA @ 🔒 @ 4mo
GE Healthcare @ Edison Engineering Development Program Internship - Hardware @ "Twinsburg, OH
Waukesha, WI" @ 🔒 @ 4mo
Plexus @ Intern – Hardware Analog Engineer @ Raleigh, NC @ 🔒 @ 4mo
↳ @ Intern – Engineering Productivity - Software @ Neenah, WI @ 🔒 @ 4mo
↳ @ Intern – Software Engineer @ Neenah, WI @ 🔒 @ 4mo
↳ @ Intern – Product Engineer @ Neenah, WI @ 🔒 @ 4mo
↳ @ Intern – Product Engineer @ Wheeling, IL @ 🔒 @ 4mo
Guardian Life @ 2026 Guardian Summer Intern - Digital & Technology - Cybersecurity @ "Holmdel, NJ
NYC
Bethlehem, PA" @ 🔒 @ 4mo
Solar Turbines @ 2026 Internship - Gas Turbine Product Engineering @ San Diego, CA @ 🔒 @ 4mo
Lumentum @ Embedded Software Devsecops Co-op/Intern @ Ottawa, ON, Canada @ 🔒 @ 4mo
↳ @ Embedded Software Engineer Co-op/Intern @ Ottawa, ON, Canada @ 🔒 @ 4mo
Stryker @ 2026 Summer Intern - Software Engineering @ Portage, MI @ 🔒 @ 4mo
Nokia @ Software Development Coop @ Sunnyvale, CA @ 🔒 @ 4mo
RTX @ Digital Technology Co-Op Student @ Barrie, ON, Canada @ 🔒 @ 4mo
Air Products @ Summer Intern-IT/Digital Technology @ Allentown, PA @ 🔒 @ 4mo
Motorola @ Mission Critical Networks Software Engineer @ "Chicago, IL
Hoffman Estates, IL" @ 🔒 @ 4mo
Geotab @ Hardware Reliability & Sustaining Intern @ Oakville, ON, Canada @ 🔒 @ 4mo
↳ @ Hardware Developer Interns @ Oakville, ON, Canada @ 🔒 @ 4mo
Rockwell Automation @ Co-op – Embedded Software Engineer @ Mayfield Heights, OH @ 🔒 @ 4mo
Voyant Photonics @ Internship - Lidar Test Engineering @ Lawrence, MA @ 🔒 @ 4mo
Hewlett Packard Enterprise @ WIFI Hardware Intern @ San Jose, CA @ 🔒 @ 4mo
L3Harris Technologies @ Digital Hardware Engineering Intern @ Anaheim, CA @ 🔒 @ 4mo
🔥 Samsara @ Software Engineering Intern @ SF @ 🔒 @ 4mo
Leidos @ Computer/Electrical/IT Engineering Intern @ Las Cruces, NM @ 🔒 @ 4mo
Vertiv @ Design Engineering Internship 🇺🇸 @ "Delaware, OH
Fort Lauderdale, FL
Huntsville, AL" @ 🔒 @ 4mo
Hewlett Packard Enterprise @ Electrical Hardware Engineering Intern @ Houston, TX @ 🔒 @ 4mo
↳ @ Hardware Engineering Intern @ Roseville, CA @ 🔒 @ 4mo
Analog Devices @ Product Engineer Prod Dev Intern @ Burlington, MA @ 🔒 @ 4mo
↳ @ Embedded Software Intern @ Boston, MA @ 🔒 @ 4mo
Cisco @ Hardware Engineer I – Intern @ San Jose, CA @ 🔒 @ 4mo
Skyworks @ Digital Design Summer/Fall Co-Op - June - Dec @ Austin, TX @ 🔒 @ 4mo
Verkada @ Embedded Software Engineering Intern @ San Mateo, CA @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineering Intern Level D @ Plantation, FL @ 🔒 @ 4mo
↳ @ Embedded Software Developer Co-op @ Hamilton, ON, Canada @ 🔒 @ 4mo
SharkNinja @ Software Engineering Co-op @ Goodlettsville, TN @ 🔒 @ 4mo
ABB @ Application Engineering Intern @ Milwaukee, WI @ 🔒 @ 4mo
↳ @ Application Engineering Intern @ Alpharetta, GA @ 🔒 @ 4mo
↳ @ Application Engineering Intern @ Lombard, IL @ 🔒 @ 4mo
Qorvo @ Device Engineering Intern @ Richardson, TX @ 🔒 @ 4mo
Skyworks @ Embedded Firmware-Summer/Fall Co-Op @ Hillsboro, OR @ 🔒 @ 4mo
Micron Technology @ Intern – Systems Software 🎓 @ Austin, TX @ 🔒 @ 4mo
Voyant Photonics @ Internship - FMCW Lidar Characterization @ NYC @ 🔒 @ 4mo
L3Harris Technologies @ Software Engineering Internship @ Rochester, NY @ 🔒 @ 4mo
↳ @ Embedded Software Developer Co-op 1 @ Hamilton, ON, Canada @ 🔒 @ 4mo
QTS @ Development Project Intern 🇺🇸 @ Atlanta, GA @ 🔒 @ 4mo
Qorvo @ Product Engineering Intern @ Hillsboro, OR @ 🔒 @ 4mo
🔥 Intel @ Platform Hardware and Systems Engineering – Intern @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
🔥 ByteDance @ ASIC Design and Verification Engineer Intern - Video Silicon IP @ San Jose, CA @ 🔒 @ 5mo
Qorvo @ Product Engineering Intern @ Greensboro, NC @ 🔒 @ 5mo
Veolia @ Firmware Engineer Intern @ Montreal, QC, Canada @ 🔒 @ 5mo
🔥 Intel @ Software Engineering – Intern - Bachelor’s @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
↳ @ Platform Hardware and Systems Engineering – Intern – Graduate 🎓 @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
↳ @ Software Engineering – Intern – Graduate 🎓 @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
↳ @ Silicon Hardware Engineering – Intern - Bachelors @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
↳ @ Silicon Hardware Engineering – Intern – Graduate 🎓 @ "5 locationsAustin, TX
Santa Clara, CA
Hillsboro, OR
Folsom, CA
Phoenix, AZ" @ 🔒 @ 5mo
L3Harris Technologies @ Operations Test Engineering – Hardware Co-op @ Hamilton, ON, Canada @ 🔒 @ 5mo
Legrand NA @ Firmware Intern @ Carlsbad, CA @ 🔒 @ 5mo
L3Harris Technologies @ Embedded Software Developer Co-op 1 @ Hamilton, ON, Canada @ 🔒 @ 5mo
Hewlett Packard Enterprise @ Hardware Engineer intern @ Spring, TX @ 🔒 @ 5mo
L3Harris Technologies @ Applied Systems Engineering Coop @ Hamilton, ON, Canada @ 🔒 @ 5mo
Draper @ Device Physics & Engineering Intern @ Cambridge, MA @ 🔒 @ 5mo
Qorvo @ Product Engineering Intern @ Greensboro, NC @ 🔒 @ 5mo
Skyworks @ Product Engineer Co-Op @ Irvine, CA @ 🔒 @ 5mo
Qorvo @ Software Characterization Engineering Intern 🛂 @ Greensboro, NC @ 🔒 @ 5mo
Arch Capital Group @ Systems Engineering Summer Intern @ Greensboro, NC @ 🔒 @ 5mo
Skyworks @ IC Development – Summer Intern - Software @ Austin, TX @ 🔒 @ 5mo
🔥 ByteDance @ Software Development Engineer Intern - Storage-HDFS - BS/ MS @ Seattle, WA @ 🔒 @ 5mo
Procter & Gamble (P&G) @ Site Digital IT Manager Internships @ Cincinnati, OH @ 🔒 @ 5mo
Wabtec @ Summer 2026 Digital Internship @ "9 locationsGermantown, MD
Villanova, PA
Melbourne, FL
Fort Worth, TX
Norcross, GA
Jacksonville, FL
Erie, PA
Cedar Rapids, IA
Grove City, PA" @ 🔒 @ 5mo
Skyworks @ Timing Customer Applications Summer Intern - Hardware - May-Aug @ Austin, TX @ 🔒 @ 5mo
Hewlett Packard Enterprise @ Firmware Engineer Intern @ Spring, TX @ 🔒 @ 5mo
Amentum @ AI and Robotics Intern 🇺🇸 @ Huntsville, AL @ 🔒 @ 5mo
🔥 ByteDance @ Network Software Development Engineer Intern - Network Switch @ Seattle, WA @ 🔒 @ 5mo
↳ @ Network Software Development Engineer Intern - Network Switch @ San Jose, CA @ 🔒 @ 5mo
↳ @ Software Development Engineer Intern - Storage-HDFS - BS/ MS @ San Jose, CA @ 🔒 @ 5mo
Flowserve @ Application Engineer COOP @ South Houston, TX @ 🔒 @ 5mo
TetraMem @ Software - Embedded Intern @ San Jose, CA @ 🔒 @ 5mo
Draper @ Optics-Physics Sensor Engineering Co-op @ Cambridge, MA @ 🔒 @ 5mo
Wabtec @ Summer 2026 Engineering Internship @ "Erie, PA
Grove City, PA" @ 🔒 @ 5mo
KBR @ Software/Firmware Development Intern @ Mountain View, CA @ 🔒 @ 5mo
GlobalFoundries @ 3D Advanced Heterogeneous Integration Development Intern @ Malta, NY @ 🔒 @ 5mo
↳ @ 3D Advanced Heterogeneous Integration Development Intern @ Malta, NY @ 🔒 @ 5mo
Samsung @ Summer Internship @ Austin, TX @ 🔒 @ 5mo
🔥 Tesla @ Systems Engineer, Collision Avoidance, Autonomy & Robotics @ Palo Alto, CA @ 🔒 @ 5mo
Dell Technologies @ Dell ISG Hardware Engineering Undergraduate Intern @ "Round Rock, TX
Westborough, MA" @ 🔒 @ 5mo
🔥 TikTok @ Intelligent Camera Effects Software Engineer Intern - Effect-Tiktok @ San Jose, CA @ 🔒 @ 5mo
Medtronic @ Engineering Intern Summer 2026 @ "15 locationsBoston, MA
Orange, CA
Santa Rosa, CA
Irvine, CA
Santa Clara, CA
Tempe, AZ
Ann Arbor, MI
Memphis, TN
Fort Worth, TX
North Haven, CT
Lafayette, CO
Minneapolis, MN
Newton, MA
Jacksonville, FL
Boulder, CO" @ 🔒 @ 5mo
Motorola @ Software Engineer Intern @ Edinburgh, UK @ 🔒 @ 5mo
Rockwell Automation @ Co-op – Firmware Engineering @ Cambridge, ON, Canada @ 🔒 @ 5mo
IMC Trading @ Hardware Engineer Intern @ Chicago, IL @ 🔒 @ 5mo
Jump Trading @ Campus FPGA Engineer – Intern @ London, UK @ 🔒 @ 5mo
↳ @ Campus ASIC Engineer – Intern @ Bristol, UK @ 🔒 @ 5mo
